dbw_enabled,linear_current,angular_current,linear_required,angular_required,throttle,brake,steer,dx_c,dy_c,theta_c
TRUE,7.791875907,0,2.777777778,-0.411141274,0,1618.767712,-2.178055491,1251.368,1193.376,0.02339497
TRUE,6.151856022,0,2.777777778,-0.476070331,0,1306.43726,-3.455404318,1253.749,1193.44,0.02445735
TRUE,6.151856022,0,2.777777778,-0.476070331,0,1237.180626,-3.455404318,1253.749,1193.44,0.02445735
TRUE,6.151856022,0,2.777777778,-0.476070331,0,1191.01971,-3.455404318,1253.749,1193.44,0.02445735
TRUE,6.151856022,0,2.777777778,-0.476070331,0,1160.235592,-3.455404318,1253.749,1193.44,0.02445735
TRUE,6.151856022,0,2.777777778,-0.476070331,0,1139.72302,-3.455404318,1253.749,1193.44,0.02445735
TRUE,6.151856022,0,2.777777778,-0.476070331,0,1126.0378,-3.455404318,1253.749,1193.44,0.02445735
TRUE,6.151856022,0,2.777777778,-0.476070331,0,1116.924492,-3.455404318,1253.749,1193.44,0.02445735
TRUE,3.981429436,0,2.777777778,-0.67332432,0,624.0163279,-6.284050827,1255.469,1193.411,0.02415845
TRUE,3.981429436,0,2.777777778,-0.67332432,0,546.6588653,-6.284050827,1255.469,1193.411,0.02415845
TRUE,3.981429436,0,2.777777778,-0.67332432,0,495.0835945,-6.284050827,1255.469,1193.411,0.02415845
TRUE,3.981429436,0,2.777777778,-0.67332432,0,460.7037097,-6.284050827,1255.469,1193.411,0.02415845
TRUE,3.981429436,0,2.777777778,-0.67332432,0,437.7801575,-6.284050827,1255.469,1193.411,0.02415845
TRUE,1.891707428,0,2.777777778,-0.549519451,0,171.2534383,-3.268951821,1256.384,1193.366,0.02649498
TRUE,1.891707428,0,2.777777778,-0.549519451,0,0,-3.268951821,1256.384,1193.366,0.02649498
TRUE,1.891707428,0,2.777777778,-0.549519451,0.232670421,0,-3.268951821,1256.384,1193.366,0.02649498
TRUE,1.891707428,0,2.777777778,-0.549519451,0.4,0,-3.268951821,1256.384,1193.366,0.02649498
TRUE,0.004182361,0,2.777777778,-0.549519451,0.4,0,-0.007347168,1256.65,1193.35,0.02806629
TRUE,0.004182361,0,2.777777778,-0.001209447,0.4,0,-1.62E-05,1256.65,1193.35,0.02806629
TRUE,0.004182361,0,2.777777778,-0.001209447,0.4,0,-1.62E-05,1256.65,1193.35,0.02806629
TRUE,0.004182361,0,2.777777778,-0.001209447,0.4,0,-1.62E-05,1256.65,1193.35,0.02806629
TRUE,0.004182361,0,1,-0.001209447,0.4,0,-4.49E-05,1256.65,1193.35,0.02806629
TRUE,0.004182361,0,1,-0.001209447,0.4,0,-4.49E-05,1256.65,1193.35,0.02806629
TRUE,0.004182361,0,1,-0.001209447,0.4,0,-4.49E-05,1256.65,1193.35,0.02806629
TRUE,5.97E-05,0,1,-1.73E-05,0.4,0,-9.15E-09,1256.65,1193.35,0.02849184
TRUE,5.97E-05,0,1,-1.73E-05,0.4,0,-9.15E-09,1256.65,1193.35,0.02849184
TRUE,5.97E-05,0,1,-1.73E-05,0.4,0,-9.15E-09,1256.65,1193.35,0.02849184
TRUE,5.97E-05,0,1,-1.73E-05,0.4,0,-9.15E-09,1256.65,1193.35,0.02849184
TRUE,5.97E-05,0,1,-1.73E-05,0.4,0,-9.15E-09,1256.65,1193.35,0.02849184
TRUE,7.28E-06,0,1,-2.11E-06,0.4,0,-1.36E-10,1256.65,1193.35,0.02847522
TRUE,7.28E-06,0,1,-2.11E-06,0.4,0,-1.36E-10,1256.65,1193.35,0.02847522
TRUE,7.28E-06,0,1,-2.11E-06,0.4,0,-1.36E-10,1256.65,1193.35,0.02847522
TRUE,7.28E-06,0,1,-2.11E-06,0.4,0,-1.36E-10,1256.65,1193.35,0.02847522
TRUE,7.28E-06,0,1,-2.11E-06,0.4,0,-1.36E-10,1256.65,1193.35,0.02847522
TRUE,6.69E-07,0,1,-1.94E-07,0.4,0,-1.15E-12,1256.65,1193.35,0.02847547
TRUE,6.69E-07,0,1,-1.94E-07,0.4,0,-1.15E-12,1256.65,1193.35,0.02847547
TRUE,6.69E-07,0,1,-1.94E-07,0.4,0,-1.15E-12,1256.65,1193.35,0.02847547
TRUE,6.69E-07,0,1,-1.94E-07,0.4,0,-1.15E-12,1256.65,1193.35,0.02847547
TRUE,6.69E-07,0,1,-1.94E-07,0.4,0,-1.15E-12,1256.65,1193.35,0.02847547
TRUE,6.69E-07,0,1,-1.94E-07,0.4,0,-1.15E-12,1256.65,1193.35,0.02847547
TRUE,6.69E-07,0,1,-1.94E-07,0.4,0,-1.15E-12,1256.65,1193.35,0.02847547
TRUE,6.69E-07,0,1,-1.94E-07,0.4,0,-1.15E-12,1256.65,1193.35,0.02847547
TRUE,1.79E-07,0,1,-5.16E-08,0.4,0,-8.19E-14,1256.65,1193.35,0.02847549
TRUE,1.79E-07,0,1,-5.16E-08,0.4,0,-8.19E-14,1256.65,1193.35,0.02847549
TRUE,1.79E-07,0,1,-5.16E-08,0.4,0,-8.19E-14,1256.65,1193.35,0.02847549
TRUE,1.79E-07,0,1,-5.16E-08,0.4,0,-8.19E-14,1256.65,1193.35,0.02847549
TRUE,1.79E-07,0,1,-5.16E-08,0.4,0,-8.19E-14,1256.65,1193.35,0.02847549
TRUE,1.79E-07,0,1,-5.16E-08,0.4,0,-8.19E-14,1256.65,1193.35,0.02847549
TRUE,3.57E-07,0,1,-1.03E-07,0.4,0,-3.27E-13,1256.65,1193.35,0.02847549
TRUE,3.57E-07,0,1,-1.03E-07,0.4,0,-3.27E-13,1256.65,1193.35,0.02847549
TRUE,3.57E-07,0,1,-1.03E-07,0.4,0,-3.27E-13,1256.65,1193.35,0.02847549
TRUE,3.57E-07,0,1,-1.03E-07,0.4,0,-3.27E-13,1256.65,1193.35,0.02847549
TRUE,3.57E-07,0,1,-1.03E-07,0.4,0,-3.27E-13,1256.65,1193.35,0.02847549
TRUE,3.57E-07,0,1,-1.03E-07,0.4,0,-3.27E-13,1256.65,1193.35,0.02847549
TRUE,3.00E-08,0,1,-8.69E-09,0.4,0,-2.32E-15,1256.65,1193.35,0.02847548
TRUE,3.00E-08,0,1,-8.69E-09,0.4,0,-2.32E-15,1256.65,1193.35,0.02847548
TRUE,3.00E-08,0,1,-8.69E-09,0.4,0,-2.32E-15,1256.65,1193.35,0.02847548
TRUE,3.00E-08,0,1,-8.69E-09,0.4,0,-2.32E-15,1256.65,1193.35,0.02847548
TRUE,3.00E-08,0,1,-8.69E-09,0.4,0,-2.32E-15,1256.65,1193.35,0.02847548
TRUE,3.00E-08,0,1,-8.69E-09,0.4,0,-2.32E-15,1256.65,1193.35,0.02847548
TRUE,3.00E-08,0,1,-8.69E-09,0.4,0,-2.32E-15,1256.65,1193.35,0.02847548
TRUE,3.00E-08,0,1,-8.69E-09,0.4,0,-2.32E-15,1256.65,1193.35,0.02847548
TRUE,5.98E-08,0,1,-8.69E-09,0.4,0,-4.61E-15,1256.65,1193.35,0.02847548
TRUE,5.98E-08,0,1,-1.73E-08,0.4,0,-9.18E-15,1256.65,1193.35,0.02847548
TRUE,5.98E-08,0,1,-1.73E-08,0.4,0,-9.18E-15,1256.65,1193.35,0.02847548
TRUE,5.98E-08,0,1,-1.73E-08,0.4,0,-9.18E-15,1256.65,1193.35,0.02847548
TRUE,5.98E-08,0,1,-1.73E-08,0.4,0,-9.18E-15,1256.65,1193.35,0.02847548
TRUE,5.98E-08,0,1,-1.73E-08,0.4,0,-9.18E-15,1256.65,1193.35,0.02847548
TRUE,5.98E-08,0,1,-1.73E-08,0.4,0,-9.18E-15,1256.65,1193.35,0.02847548
TRUE,5.98E-08,0,1,-1.73E-08,0.4,0,-9.18E-15,1256.65,1193.35,0.02847551
TRUE,5.98E-08,0,1,-1.73E-08,0.4,0,-9.18E-15,1256.65,1193.35,0.02847551
TRUE,5.98E-08,0,1,-1.73E-08,0.4,0,-9.18E-15,1256.65,1193.35,0.02847551
TRUE,5.98E-08,0,1,-1.73E-08,0.4,0,-9.18E-15,1256.65,1193.35,0.02847551
TRUE,5.98E-08,0,1,-1.73E-08,0.4,0,-9.18E-15,1256.65,1193.35,0.02847551
TRUE,8.95E-08,0,1,-1.73E-08,0.4,0,-1.37E-14,1256.65,1193.35,0.02847548
TRUE,8.95E-08,0,1,-2.59E-08,0.4,0,-2.06E-14,1256.65,1193.35,0.02847548
TRUE,8.95E-08,0,1,-2.59E-08,0.4,0,-2.06E-14,1256.65,1193.35,0.02847548
TRUE,8.95E-08,0,1,-2.59E-08,0.4,0,-2.06E-14,1256.65,1193.35,0.02847548
TRUE,8.95E-08,0,1,-2.59E-08,0.4,0,-2.06E-14,1256.65,1193.35,0.02847548
TRUE,8.95E-08,0,1,-2.59E-08,0.4,0,-2.06E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.59E-08,0.4,0,-1.72E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,2.99E-08,0,1,-8.64E-09,0.4,0,-2.29E-15,1256.65,1193.35,0.02847549
TRUE,2.99E-08,0,1,-8.64E-09,0.4,0,-2.29E-15,1256.65,1193.35,0.02847549
TRUE,2.99E-08,0,1,-8.64E-09,0.4,0,-2.29E-15,1256.65,1193.35,0.02847549
TRUE,2.99E-08,0,1,-8.64E-09,0.4,0,-2.29E-15,1256.65,1193.35,0.02847549
TRUE,2.99E-08,0,1,-8.64E-09,0.4,0,-2.29E-15,1256.65,1193.35,0.02847549
TRUE,2.23E-07,0,1,-8.64E-09,0.4,0,-1.71E-14,1256.65,1193.35,0.02847548
TRUE,2.23E-07,0,1,-6.45E-08,0.4,0,-1.28E-13,1256.65,1193.35,0.02847548
TRUE,2.23E-07,0,1,-6.45E-08,0.4,0,-1.28E-13,1256.65,1193.35,0.02847548
TRUE,2.23E-07,0,1,-6.45E-08,0.4,0,-1.28E-13,1256.65,1193.35,0.02847548
TRUE,2.23E-07,0,1,-6.45E-08,0.4,0,-1.28E-13,1256.65,1193.35,0.02847548
TRUE,2.23E-07,0,1,-6.45E-08,0.4,0,-1.28E-13,1256.65,1193.35,0.02847548
TRUE,2.23E-07,0,1,-6.45E-08,0.4,0,-1.28E-13,1256.65,1193.35,0.02847548
TRUE,2.23E-07,0,1,-6.45E-08,0.4,0,-1.28E-13,1256.65,1193.35,0.02847548
TRUE,6.00E-08,0,1,-1.74E-08,0.4,0,-9.26E-15,1256.65,1193.35,0.02847551
TRUE,6.00E-08,0,1,-1.74E-08,0.4,0,-9.26E-15,1256.65,1193.35,0.02847551
TRUE,6.00E-08,0,1,-1.74E-08,0.4,0,-9.26E-15,1256.65,1193.35,0.02847551
TRUE,6.00E-08,0,1,-1.74E-08,0.4,0,-9.26E-15,1256.65,1193.35,0.02847551
TRUE,6.00E-08,0,1,-1.74E-08,0.4,0,-9.26E-15,1256.65,1193.35,0.02847551
TRUE,1.64E-07,0,1,-4.73E-08,0.4,0,-6.87E-14,1256.65,1193.35,0.02847548
TRUE,1.64E-07,0,1,-4.73E-08,0.4,0,-6.87E-14,1256.65,1193.35,0.02847548
TRUE,1.64E-07,0,1,-4.73E-08,0.4,0,-6.87E-14,1256.65,1193.35,0.02847548
TRUE,1.64E-07,0,1,-4.73E-08,0.4,0,-6.87E-14,1256.65,1193.35,0.02847548
TRUE,1.64E-07,0,1,-4.73E-08,0.4,0,-6.87E-14,1256.65,1193.35,0.02847548
TRUE,1.64E-07,0,1,-4.73E-08,0.4,0,-6.87E-14,1256.65,1193.35,0.02847548
TRUE,6.00E-08,0,1,-4.73E-08,0.4,0,-2.52E-14,1256.65,1193.35,0.02847548
TRUE,6.00E-08,0,1,-1.73E-08,0.4,0,-9.24E-15,1256.65,1193.35,0.02847548
TRUE,6.00E-08,0,1,-1.73E-08,0.4,0,-9.24E-15,1256.65,1193.35,0.02847548
TRUE,6.00E-08,0,1,-1.73E-08,0.4,0,-9.24E-15,1256.65,1193.35,0.02847548
TRUE,6.00E-08,0,1,-1.73E-08,0.4,0,-9.24E-15,1256.65,1193.35,0.02847548
TRUE,6.00E-08,0,1,-1.73E-08,0.4,0,-9.24E-15,1256.65,1193.35,0.02847548
TRUE,6.00E-08,0,1,-1.73E-08,0.4,0,-9.24E-15,1256.65,1193.35,0.02847548
TRUE,6.00E-08,0,1,-1.73E-08,0.4,0,-9.24E-15,1256.65,1193.35,0.02847548
TRUE,8.94E-08,0,1,-1.73E-08,0.4,0,-1.38E-14,1256.65,1193.35,0.0284755
TRUE,8.94E-08,0,1,-2.58E-08,0.4,0,-2.05E-14,1256.65,1193.35,0.0284755
TRUE,8.94E-08,0,1,-2.58E-08,0.4,0,-2.05E-14,1256.65,1193.35,0.0284755
TRUE,8.94E-08,0,1,-2.58E-08,0.4,0,-2.05E-14,1256.65,1193.35,0.0284755
TRUE,8.94E-08,0,1,-2.58E-08,0.4,0,-2.05E-14,1256.65,1193.35,0.0284755
TRUE,8.94E-08,0,1,-2.58E-08,0.4,0,-2.05E-14,1256.65,1193.35,0.0284755
TRUE,8.94E-08,0,1,-2.58E-08,0.4,0,-2.05E-14,1256.65,1193.35,0.0284755
TRUE,2.98E-08,0,1,-8.61E-09,0.4,0,-2.28E-15,1256.65,1193.35,0.02847549
TRUE,2.98E-08,0,1,-8.61E-09,0.4,0,-2.28E-15,1256.65,1193.35,0.02847549
TRUE,2.98E-08,0,1,-8.61E-09,0.4,0,-2.28E-15,1256.65,1193.35,0.02847549
TRUE,2.98E-08,0,1,-8.61E-09,0.4,0,-2.28E-15,1256.65,1193.35,0.02847549
TRUE,2.98E-08,0,1,-8.61E-09,0.4,0,-2.28E-15,1256.65,1193.35,0.02847549
TRUE,2.23E-07,0,1,-8.61E-09,0.4,0,-1.71E-14,1256.65,1193.35,0.0284755
TRUE,2.23E-07,0,1,-6.45E-08,0.4,0,-1.28E-13,1256.65,1193.35,0.0284755
TRUE,2.23E-07,0,1,-6.45E-08,0.4,0,-1.28E-13,1256.65,1193.35,0.0284755
TRUE,2.23E-07,0,1,-6.45E-08,0.4,0,-1.28E-13,1256.65,1193.35,0.0284755
TRUE,2.23E-07,0,1,-6.45E-08,0.4,0,-1.28E-13,1256.65,1193.35,0.0284755
TRUE,2.23E-07,0,1,-6.45E-08,0.4,0,-1.28E-13,1256.65,1193.35,0.0284755
TRUE,1.04E-07,0,1,-3.01E-08,0.4,0,-2.78E-14,1256.65,1193.35,0.02847548
TRUE,1.04E-07,0,1,-3.01E-08,0.4,0,-2.78E-14,1256.65,1193.35,0.02847548
TRUE,1.04E-07,0,1,-3.01E-08,0.4,0,-2.78E-14,1256.65,1193.35,0.02847548
TRUE,1.04E-07,0,1,-3.01E-08,0.4,0,-2.78E-14,1256.65,1193.35,0.02847548
TRUE,1.04E-07,0,1,-3.01E-08,0.4,0,-2.78E-14,1256.65,1193.35,0.02847548
TRUE,4.52E-08,0,1,-1.31E-08,0.4,0,-5.24E-15,1256.65,1193.35,0.02847548
TRUE,4.52E-08,0,1,-1.31E-08,0.4,0,-5.24E-15,1256.65,1193.35,0.02847548
TRUE,4.52E-08,0,1,-1.31E-08,0.4,0,-5.24E-15,1256.65,1193.35,0.02847548
TRUE,4.52E-08,0,1,-1.31E-08,0.4,0,-5.24E-15,1256.65,1193.35,0.02847548
TRUE,4.52E-08,0,1,-1.31E-08,0.4,0,-5.24E-15,1256.65,1193.35,0.02847548
TRUE,4.52E-08,0,1,-1.31E-08,0.4,0,-5.24E-15,1256.65,1193.35,0.02847548
TRUE,1.78E-07,0,1,-1.31E-08,0.4,0,-2.07E-14,1256.65,1193.35,0.02847549
TRUE,1.78E-07,0,1,-5.16E-08,0.4,0,-8.18E-14,1256.65,1193.35,0.02847549
TRUE,1.78E-07,0,1,-5.16E-08,0.4,0,-8.18E-14,1256.65,1193.35,0.02847549
TRUE,1.78E-07,0,1,-5.16E-08,0.4,0,-8.18E-14,1256.65,1193.35,0.02847549
TRUE,1.78E-07,0,1,-5.16E-08,0.4,0,-8.18E-14,1256.65,1193.35,0.02847549
TRUE,1.78E-07,0,1,-5.16E-08,0.4,0,-8.18E-14,1256.65,1193.35,0.02847549
TRUE,1.78E-07,0,1,-5.16E-08,0.4,0,-8.18E-14,1256.65,1193.35,0.02847549
TRUE,1.50E-08,0,1,-5.16E-08,0.4,0,-6.88E-15,1256.65,1193.35,0.02847548
TRUE,1.50E-08,0,1,-4.34E-09,0.4,0,-5.79E-16,1256.65,1193.35,0.02847548
TRUE,1.50E-08,0,1,-4.34E-09,0.4,0,-5.79E-16,1256.65,1193.35,0.02847548
TRUE,1.50E-08,0,1,-4.34E-09,0.4,0,-5.79E-16,1256.65,1193.35,0.02847548
TRUE,1.50E-08,0,1,-4.34E-09,0.4,0,-5.79E-16,1256.65,1193.35,0.02847548
TRUE,1.50E-08,0,1,-4.34E-09,0.4,0,-5.79E-16,1256.65,1193.35,0.02847548
TRUE,1.56E-08,0,1,-4.52E-09,0.4,0,-6.27E-16,1256.65,1193.35,0.02847548
TRUE,1.56E-08,0,1,-4.52E-09,0.4,0,-6.27E-16,1256.65,1193.35,0.02847548
TRUE,1.56E-08,0,1,-4.52E-09,0.4,0,-6.27E-16,1256.65,1193.35,0.02847548
TRUE,1.56E-08,0,1,-4.52E-09,0.4,0,-6.27E-16,1256.65,1193.35,0.02847548
TRUE,1.56E-08,0,1,-4.52E-09,0.4,0,-6.27E-16,1256.65,1193.35,0.02847548
TRUE,1.69E-08,0,1,-4.52E-09,0.4,0,-6.78E-16,1256.65,1193.35,0.02847548
TRUE,1.69E-08,0,1,-4.88E-09,0.4,0,-7.32E-16,1256.65,1193.35,0.02847548
TRUE,1.69E-08,0,1,-4.88E-09,0.4,0,-7.32E-16,1256.65,1193.35,0.02847548
TRUE,1.69E-08,0,1,-4.88E-09,0.4,0,-7.32E-16,1256.65,1193.35,0.02847548
TRUE,1.69E-08,0,1,-4.88E-09,0.4,0,-7.32E-16,1256.65,1193.35,0.02847548
TRUE,1.69E-08,0,1,-4.88E-09,0.4,0,-7.32E-16,1256.65,1193.35,0.02847548
TRUE,1.69E-08,0,1,-4.88E-09,0.4,0,-7.32E-16,1256.65,1193.35,0.02847548
TRUE,1.69E-08,0,1,-4.88E-09,0.4,0,-7.32E-16,1256.65,1193.35,0.02847548
TRUE,1.04E-07,0,1,-4.88E-09,0.4,0,-4.52E-15,1256.65,1193.35,0.0284755
TRUE,1.04E-07,0,1,-3.02E-08,0.4,0,-2.80E-14,1256.65,1193.35,0.0284755
TRUE,1.04E-07,0,1,-3.02E-08,0.4,0,-2.80E-14,1256.65,1193.35,0.0284755
TRUE,1.04E-07,0,1,-3.02E-08,0.4,0,-2.80E-14,1256.65,1193.35,0.0284755
TRUE,1.04E-07,0,1,-3.02E-08,0.4,0,-2.80E-14,1256.65,1193.35,0.0284755
TRUE,1.04E-07,0,1,-3.02E-08,0.4,0,-2.80E-14,1256.65,1193.35,0.0284755
TRUE,1.79E-07,0,1,-5.16E-08,0.4,0,-8.19E-14,1256.65,1193.35,0.02847549
TRUE,1.79E-07,0,1,-5.16E-08,0.4,0,-8.19E-14,1256.65,1193.35,0.02847549
TRUE,1.79E-07,0,1,-5.16E-08,0.4,0,-8.19E-14,1256.65,1193.35,0.02847549
TRUE,1.79E-07,0,1,-5.16E-08,0.4,0,-8.19E-14,1256.65,1193.35,0.02847549
TRUE,1.79E-07,0,1,-5.16E-08,0.4,0,-8.19E-14,1256.65,1193.35,0.02847549
TRUE,9.04E-08,0,1,-2.61E-08,0.4,0,-2.10E-14,1256.65,1193.35,0.02847548
TRUE,9.04E-08,0,1,-2.61E-08,0.4,0,-2.10E-14,1256.65,1193.35,0.02847548
TRUE,9.04E-08,0,1,-2.61E-08,0.4,0,-2.10E-14,1256.65,1193.35,0.02847548
TRUE,9.04E-08,0,1,-2.61E-08,0.4,0,-2.10E-14,1256.65,1193.35,0.02847548
TRUE,9.04E-08,0,1,-2.61E-08,0.4,0,-2.10E-14,1256.65,1193.35,0.02847548
TRUE,9.04E-08,0,1,-2.61E-08,0.4,0,-2.10E-14,1256.65,1193.35,0.02847548
TRUE,9.04E-08,0,1,-2.61E-08,0.4,0,-2.10E-14,1256.65,1193.35,0.02847548
TRUE,1.34E-07,0,1,-2.61E-08,0.4,0,-3.11E-14,1256.65,1193.35,0.02847549
TRUE,1.34E-07,0,1,-3.87E-08,0.4,0,-4.60E-14,1256.65,1193.35,0.02847549
TRUE,1.34E-07,0,1,-3.87E-08,0.4,0,-4.60E-14,1256.65,1193.35,0.02847549
TRUE,1.34E-07,0,1,-3.87E-08,0.4,0,-4.60E-14,1256.65,1193.35,0.02847549
TRUE,1.34E-07,0,1,-3.87E-08,0.4,0,-4.60E-14,1256.65,1193.35,0.02847549
TRUE,1.34E-07,0,1,-3.87E-08,0.4,0,-4.60E-14,1256.65,1193.35,0.02847549
TRUE,1.34E-07,0,1,-3.87E-08,0.4,0,-4.60E-14,1256.65,1193.35,0.02847549
TRUE,7.47E-08,0,1,-3.87E-08,0.4,0,-2.57E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,7.47E-08,0,1,-2.16E-08,0.4,0,-1.43E-14,1256.65,1193.35,0.02847548
TRUE,4.91E-07,0,1,-2.16E-08,0.4,0,-9.42E-14,1256.65,1193.35,0.02847549
TRUE,4.91E-07,0,1,-1.42E-07,0.4,0,-6.18E-13,1256.65,1193.35,0.02847549
TRUE,4.91E-07,0,1,-1.42E-07,0.4,0,-6.18E-13,1256.65,1193.35,0.02847549
TRUE,4.91E-07,0,1,-1.42E-07,0.4,0,-6.18E-13,1256.65,1193.35,0.02847549
TRUE,4.91E-07,0,1,-1.42E-07,0.4,0,-6.18E-13,1256.65,1193.35,0.02847549
TRUE,4.91E-07,0,1,-1.42E-07,0.4,0,-6.18E-13,1256.65,1193.35,0.02847549
TRUE,4.91E-07,0,1,-1.42E-07,0.4,0,-6.18E-13,1256.65,1193.35,0.02847549
TRUE,0.686598901,0,1,-1.42E-07,0.373617451,0,-8.65E-07,1256.776,1193.345,0.02816496
TRUE,0.686598901,0,1,-0.198495647,0.343101242,0,-1.207540911,1256.776,1193.345,0.02816496
TRUE,0.686598901,0,1,-0.198495647,0.322754491,0,-1.207540911,1256.776,1193.345,0.02816496
TRUE,0.686598901,0,1,-0.198495647,0.309192602,0,-1.207540911,1256.776,1193.345,0.02816496
TRUE,0.686598901,0,1,-0.198495647,0.300148731,0,-1.207540911,1256.776,1193.345,0.02816496
TRUE,0.686598901,0,1,-0.198495647,0.294122095,0,-1.207540911,1256.776,1193.345,0.02816496
TRUE,1.375039607,0,1,-0.39744088,0,86.00087833,-4.68939418,1257.115,1193.333,0.02767307
TRUE,1.375039607,0,1,-0.39744088,0,98.04184858,-4.68939418,1257.115,1193.333,0.02767307
TRUE,1.375039607,0,1,-0.39744088,0,106.0680313,-4.68939418,1257.115,1193.333,0.02767307
TRUE,1.375039607,0,1,-0.39744088,0,111.4199506,-4.68939418,1257.115,1193.333,0.02767307
TRUE,1.375039607,0,1,-0.39744088,0,114.986766,-4.68939418,1257.115,1193.333,0.02767307
TRUE,1.375039607,0,1,-0.39744088,0,117.3657737,-4.68939418,1257.115,1193.333,0.02767307
TRUE,1.375039607,0,1,-0.39744088,0,118.9506481,-4.68939418,1257.115,1193.333,0.02767307
TRUE,2.053431748,0,1,-0.593164815,0,252.6706057,-8,1257.704,1193.31,0.02717002
TRUE,2.053431748,0,1,-0.593164815,0,282.7865524,-8,1257.704,1193.31,0.02717002
TRUE,2.053431748,0,1,-0.593164815,0,302.8670263,-8,1257.704,1193.31,0.02717002
TRUE,2.053431748,0,1,-0.593164815,0,316.2508328,-8,1257.704,1193.31,0.02717002
TRUE,2.053431748,0,1,-0.593164815,0,325.1765465,-8,1257.704,1193.31,0.02717002
TRUE,2.053431748,0,1.913426961,-0.593164815,0,96.18436434,-5.399647247,1257.704,1193.31,0.02717002
TRUE,2.053431748,0,1.913426961,-0.593164815,0,79.31945123,-5.399647247,1257.704,1193.31,0.02717002
TRUE,2.053431748,0,1.913426961,-0.593164815,0,0,-5.399647247,1257.704,1193.31,0.02717002
TRUE,2.711180923,0,1.913426961,-0.782387759,0,187.0687196,-8,1258.521,1193.28,0.02668757
TRUE,2.711180923,0,1.913426961,-0.782387759,0,211.3006947,-8,1258.521,1193.28,0.02668757
TRUE,2.711180923,0,1.913426961,-0.782387759,0,227.45775,-8,1258.521,1193.28,0.02668757
TRUE,2.711180923,0,1.913426961,-0.782387759,0,238.226715,-8,1258.521,1193.28,0.02668757
TRUE,2.711180923,0,1.913426961,-0.782387759,0,245.4084302,-8,1258.521,1193.28,0.02668757
TRUE,2.711180923,0,1.913426961,-0.782387759,0,250.1938351,-8,1258.521,1193.28,0.02668757
TRUE,3.309938252,0,1.913426961,-0.783836853,0,368.7736562,-7.371637793,1259.49,1193.243,0.02624793
TRUE,3.309938252,0,2.777777778,-0.783836853,0,157.6728101,-7.371637793,1259.49,1193.243,0.02624793
TRUE,3.309938252,0,2.777777778,-0.783836853,0,162.8775091,-7.371637793,1259.49,1193.243,0.02624793
TRUE,3.309938252,0,2.777777778,-0.783836853,0,166.3457039,-7.371637793,1259.49,1193.243,0.02624793
TRUE,3.309938252,0,2.777777778,-0.783836853,0,168.6594382,-7.371637793,1259.49,1193.243,0.02624793
TRUE,3.309938252,0,2.777777778,-0.783836853,0,170.2003234,-7.371637793,1259.49,1193.243,0.02624793
TRUE,3.925134136,0,2.777777778,-0.658497111,0,291.0959344,-6.363535703,1260.726,1193.197,0.02579618
TRUE,3.925134136,0,2.777777778,-0.658497111,0,318.5980154,-6.363535703,1260.726,1193.197,0.02579618
TRUE,3.925134136,0,2.777777778,-0.658497111,0,336.9361953,-6.363535703,1260.726,1193.197,0.02579618
TRUE,3.925134136,0,2.777777778,-0.658497111,0,349.1581893,-6.363535703,1260.726,1193.197,0.02579618
TRUE,3.925134136,0,2.777777778,-0.658497111,0,357.3096446,-6.363535703,1260.726,1193.197,0.02579618
TRUE,3.925134136,0,2.777777778,-0.658497111,0,362.7404889,-6.363535703,1260.726,1193.197,0.02579618
TRUE,3.925134136,0,2.777777778,-0.658497111,0,366.364511,-6.363535703,1260.726,1193.197,0.02579618
TRUE,4.519440288,0,2.777777778,-0.571336368,0,533.6257069,-5.609528978,1262.167,1193.143,0.02535979
TRUE,4.519440288,0,2.777777778,-0.571336368,0,544.7957712,-5.609528978,1262.167,1193.143,0.02535979
TRUE,4.519440288,0,2.777777778,-0.571336368,0,552.2372297,-5.609528978,1262.167,1193.143,0.02535979
