dbw_enabled,current_vel_linear,required_vel_linear,required_vel_angular,throttle,brake,steer
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3194444477558136,4.470399999999999,-0.044491444515528306,0.025000000000000001,0.0,-0.026818290069394415
True,0.3777777850627899,4.470399999999999,-0.0546932320499084,0.025000000000000001,0.0,-0.030629519901732242
True,0.43611112236976624,4.470399999999999,-0.057020601324302846,0.025000000000000001,0.0,-0.04042116669700737
True,0.4888888895511627,4.470399999999999,-0.0608995556638463,0.025000000000000001,0.0,-0.052988003029213714
True,0.5166666507720947,4.470399999999999,-0.0641823445422565,0.025000000000000001,0.0,-0.06089040890857335
True,0.605555534362793,4.470399999999999,-0.06998195276437609,0.025000000000000001,0.0,-0.0693086844988075
True,0.644444465637207,4.470399999999999,-0.07402182066300501,0.025000000000000001,0.0,-0.08652007283223247
True,0.6694444417953491,4.470399999999999,-0.07595956561727056,0.025000000000000001,0.0,-0.09236810649371596
True,0.7027778029441833,4.470399999999999,-0.08241568268856979,0.025000000000000001,0.0,-0.10035703840826084
True,0.7222222089767456,4.470399999999999,-0.09121842371272944,0.025000000000000001,0.0,-0.11309266383622098
True,0.7555555701255798,4.470399999999999,-0.09121842371272944,0.025000000000000001,0.0,-0.1262214537521493
True,0.800000011920929,4.470399999999999,-0.0958370734780945,0.025000000000000001,0.0,-0.13661627104287044
True,0.8444444537162781,4.470399999999999,-0.09984350518884592,0.025000000000000001,0.0,-0.15414781749373152
True,0.8444444537162781,4.470399999999999,-0.10527916557950379,0.025000000000000001,0.0,-0.1590867056597222
True,0.8444444537162781,4.470399999999999,-0.10527916557950379,0.025000000000000001,0.0,-0.16774695007906565
True,0.8444444537162781,4.470399999999999,-0.11492024938795946,0.025000000000000001,0.0,-0.17702439989077765
True,0.8444444537162781,4.470399999999999,-0.11492024938795946,0.025000000000000001,0.0,-0.18310710502401412
True,0.8444444537162781,4.470399999999999,-0.11492024938795946,0.025000000000000001,0.0,-0.18310710502401412
True,0.8444444537162781,4.470399999999999,-0.11492024938795946,0.025000000000000001,0.0,-0.18310710502401412
True,0.8444444537162781,4.470399999999999,-0.11492024938795946,0.025000000000000001,0.0,-0.18310710502401412
True,0.8444444537162781,4.470399999999999,-0.11492024938795946,0.025000000000000001,0.0,-0.18310710502401412
True,0.8444444537162781,4.470399999999999,-0.11492024938795946,0.025000000000000001,0.0,-0.18310710502401412
True,0.8444444537162781,4.470399999999999,-0.11492024938795946,0.025000000000000001,0.0,-0.18310710502401412
True,0.8444444537162781,4.470399999999999,-0.11492024938795946,0.025000000000000001,0.0,-0.18310710502401412
True,0.8444444537162781,4.470399999999999,-0.11492024938795946,0.025000000000000001,0.0,-0.18310710502401412
True,0.8444444537162781,4.470399999999999,-0.11492024938795946,0.025000000000000001,0.0,-0.18310710502401412
True,0.8833333253860474,4.470399999999999,-0.12045652448338597,0.025000000000000001,0.0,-0.20076500429925612
True,0.8833333253860474,4.470399999999999,-0.12045652448338597,0.025000000000000001,0.0,-0.20076500429925612
True,0.8833333253860474,4.470399999999999,-0.12045652448338597,0.025000000000000001,0.0,-0.20076500429925612
True,0.8833333253860474,4.470399999999999,-0.12045652448338597,0.025000000000000001,0.0,-0.20076500429925612
True,0.8833333253860474,4.470399999999999,-0.12045652448338597,0.025000000000000001,0.0,-0.20076500429925612
True,0.8972222208976746,4.470399999999999,-0.12236248310698662,0.025000000000000001,0.0,-0.20714747811689202
True,0.8972222208976746,4.470399999999999,-0.12236248310698662,0.025000000000000001,0.0,-0.20714747811689202
True,0.8972222208976746,4.470399999999999,-0.12236248310698662,0.025000000000000001,0.0,-0.20714747811689202
True,0.8972222208976746,4.470399999999999,-0.12236248310698662,0.025000000000000001,0.0,-0.20714747811689202
True,0.8972222208976746,4.470399999999999,-0.12236248310698662,0.025000000000000001,0.0,-0.20714747811689202
True,0.9055555462837219,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.2096077023004354
True,0.9055555462837219,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.2096077023004354
True,0.9055555462837219,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.2096077023004354
True,0.9055555462837219,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.2096077023004354
True,0.9055555462837219,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.2096077023004354
True,0.9055555462837219,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.2096077023004354
True,0.9055555462837219,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.2096077023004354
True,0.9055555462837219,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.2096077023004354
True,0.9055555462837219,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.2096077023004354
True,0.9111111164093018,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.21089346897430641
True,0.9111111164093018,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.21089346897430641
True,0.9111111164093018,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.21089346897430641
True,0.9111111164093018,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.21089346897430641
True,0.9111111164093018,4.470399999999999,-0.12267652691517553,0.025000000000000001,0.0,-0.21089346897430641
True,0.9222221970558167,4.470399999999999,-0.12609475506045553,0.025000000000000001,0.0,-0.21611610280229437
True,0.9222221970558167,4.470399999999999,-0.12609475506045553,0.025000000000000001,0.0,-0.2194120542211278
True,0.9222221970558167,4.470399999999999,-0.12609475506045553,0.025000000000000001,0.0,-0.2194120542211278
True,0.9222221970558167,4.470399999999999,-0.12609475506045553,0.025000000000000001,0.0,-0.2194120542211278
True,0.9222221970558167,4.470399999999999,-0.12609475506045553,0.025000000000000001,0.0,-0.2194120542211278
True,0.9222221970558167,4.470399999999999,-0.12609475506045553,0.025000000000000001,0.0,-0.2194120542211278
True,0.9222221970558167,4.470399999999999,-0.12609475506045553,0.025000000000000001,0.0,-0.2194120542211278
True,0.9222221970558167,4.470399999999999,-0.12609475506045553,0.025000000000000001,0.0,-0.2194120542211278
True,0.9361110925674438,4.470399999999999,-0.12614601679899531,0.025000000000000001,0.0,-0.22073362167291755
True,0.9361110925674438,4.470399999999999,-0.12614601679899531,0.025000000000000001,0.0,-0.2228064869693975
True,0.9361110925674438,4.470399999999999,-0.12614601679899531,0.025000000000000001,0.0,-0.2228064869693975
True,0.9416666626930237,4.470399999999999,-0.12614601679899531,0.025000000000000001,0.0,-0.22412858259376897
True,0.9416666626930237,4.470399999999999,-0.12614601679899531,0.025000000000000001,0.0,-0.22412858259376897
True,0.9472222328186035,4.470399999999999,-0.12803443114616372,0.025000000000000001,0.0,-0.22882515252051472
True,0.9472222328186035,4.470399999999999,-0.12803443114616372,0.025000000000000001,0.0,-0.22882515252051472
True,0.9472222328186035,4.470399999999999,-0.12803443114616372,0.025000000000000001,0.0,-0.22882515252051472
True,0.9472222328186035,4.470399999999999,-0.12803443114616372,0.025000000000000001,0.0,-0.22882515252051472
True,0.9472222328186035,4.470399999999999,-0.12803443114616372,0.025000000000000001,0.0,-0.22882515252051472
True,0.9472222328186035,4.470399999999999,-0.12803443114616372,0.025000000000000001,0.0,-0.22882515252051472
True,0.9472222328186035,4.470399999999999,-0.12803443114616372,0.025000000000000001,0.0,-0.22882515252051472
True,0.9472222328186035,4.470399999999999,-0.12803443114616372,0.025000000000000001,0.0,-0.22882515252051472
True,0.9472222328186035,4.470399999999999,-0.12803443114616372,0.025000000000000001,0.0,-0.22882515252051472
True,0.9472222328186035,4.470399999999999,-0.12803443114616372,0.025000000000000001,0.0,-0.22882515252051472
True,0.9472222328186035,4.470399999999999,-0.12803443114616372,0.025000000000000001,0.0,-0.22882515252051472
True,0.9611111283302307,4.470399999999999,-0.1299228454933321,0.025000000000000001,0.0,-0.23560372347953434
True,0.9638888835906982,4.470399999999999,-0.13071257951538123,0.025000000000000001,0.0,-0.23772054369684192
True,0.9638888835906982,4.470399999999999,-0.13071257951538123,0.025000000000000001,0.0,-0.23772054369684192
True,0.9638888835906982,4.470399999999999,-0.13071257951538123,0.025000000000000001,0.0,-0.23772054369684192
True,0.980555534362793,4.470399999999999,-0.1326014904908461,0.025000000000000001,0.0,-0.24532427903913798
True,0.980555534362793,4.470399999999999,-0.1326014904908461,0.025000000000000001,0.0,-0.24532427903913798
True,0.980555534362793,4.470399999999999,-0.1326014904908461,0.025000000000000001,0.0,-0.24532427903913798
True,0.980555534362793,4.470399999999999,-0.1326014904908461,0.025000000000000001,0.0,-0.24532427903913798
True,0.980555534362793,4.470399999999999,-0.1326014904908461,0.025000000000000001,0.0,-0.24532427903913798
True,0.980555534362793,4.470399999999999,-0.1326014904908461,0.025000000000000001,0.0,-0.24532427903913798
True,1.0111111402511597,4.470399999999999,-0.13456469322913528,0.025000000000000001,0.0,-0.2517761885278495
True,1.024999976158142,4.470399999999999,-0.13718123178261052,0.025000000000000001,0.0,-0.2638590307070484
True,1.038888931274414,4.470399999999999,-0.1371680899990774,0.025000000000000001,0.0,-0.2652712260972705
True,1.0444444417953491,4.470399999999999,-0.14088538426998523,0.025000000000000001,0.0,-0.2725072745504473
True,1.0666667222976685,4.470399999999999,-0.14162883674301133,0.025000000000000001,0.0,-0.2835314644553478
True,1.0805555582046509,4.470399999999999,-0.14413365524793867,0.025000000000000001,0.0,-0.2871155238975227
True,1.1138888597488403,4.470399999999999,-0.1452367178894643,0.025000000000000001,0.0,-0.3006567623302484
True,1.130555510520935,4.470399999999999,-0.1474803941066172,0.025000000000000001,0.0,-0.30993624372856854
True,1.1388888359069824,4.470399999999999,-0.1474803941066172,0.025000000000000001,0.0,-0.31689030978991206
True,1.1805555820465088,4.470399999999999,-0.15030727362883345,0.025000000000000001,0.0,-0.3300496233500434
True,1.1944444179534912,4.470399999999999,-0.15355911044046602,0.025000000000000001,0.0,-0.34442776845984735
True,1.2166666984558105,4.470399999999999,-0.1542587658891849,0.025000000000000001,0.0,-0.350037002226299
True,1.230555534362793,4.470399999999999,-0.15641121178031675,0.025000000000000001,0.0,-0.36147421082082937
True,1.2583333253860474,4.470399999999999,-0.15664431150468697,0.025000000000000001,0.0,-0.36889334085090797
True,1.2805556058883667,4.470399999999999,-0.15841231445209927,0.025000000000000001,0.0,-0.3743208824560707
True,1.2861111164093018,4.470399999999999,-0.1594272077872642,0.025000000000000001,0.0,-0.3851434701375322
True,1.3277777433395386,4.470399999999999,-0.1625219805560901,0.025000000000000001,0.0,-0.4003794993795673
True,1.3666666746139526,4.470399999999999,-0.1652765976592355,0.025000000000000001,0.0,-0.417431644405628
True,1.3972222805023193,4.470399999999999,-0.16665492317977068,0.025000000000000001,0.0,-0.431327595708681
True,1.4055556058883667,4.470399999999999,-0.16665492317977068,0.025000000000000001,0.0,-0.4401268192405275
True,1.4166666269302368,4.470399999999999,-0.16699643373482922,0.025000000000000001,0.0,-0.44365179491145507
True,1.4416667222976685,4.470399999999999,-0.1680209507441575,0.025000000000000001,0.0,-0.44802442067329984
True,1.4833333492279053,4.470399999999999,-0.16495534148779184,0.025000000000000001,0.0,-0.46220935861658435
True,1.494444489479065,4.470399999999999,-0.16628561568038303,0.025000000000000001,0.0,-0.46701678715705236
True,1.5472222566604614,4.470399999999999,-0.16359189739762567,0.025000000000000001,0.0,-0.4826892708200032
True,1.5611110925674438,4.470399999999999,-0.16359189739762567,0.025000000000000001,0.0,-0.4791583118637659
True,1.5694444179534912,4.470399999999999,-0.16456759362760934,0.025000000000000001,0.0,-0.48440155192512
True,1.5833333730697632,4.470399999999999,-0.16456759362760934,0.025000000000000001,0.0,-0.4880457111727204
True,1.619444489479065,4.470399999999999,-0.1591145455449599,0.025000000000000001,0.0,-0.48690754132151637
True,1.625,4.470399999999999,-0.1606563605685827,0.025000000000000001,0.0,-0.4878243373171867
True,1.6916667222976685,4.470399999999999,-0.16050702764033445,0.025000000000000001,0.0,-0.4983250052538186
True,1.6944444179534912,4.470399999999999,-0.1617229800877156,0.025000000000000001,0.0,-0.5211041703034894
